"country","year","sex","cause","m0","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","m13","m14","m15","m16","m17","m18","m19","m20","m21","m22","m23","m24","m25","m26","m27","m28","m29","m30","m31","m32","m33","m34","m35","m36","m37","m38","m39","m40","m41","m42","m43","m44","m45","m46","m47","m48","m49","m50","m51","m52","m53","m54","m55","m56","m57","m58","m59","m60","m61","m62","m63","m64","m65","m66","m67","m68","m69","m70","m71","m72","m73","m74","m75","m76","m77","m78","m79","m80","m81","m82","m83","m84","m85","m86","m87","m88","m89","m90","m91","m92","m93","m94","m95","m96","m97","m98","m99","m100"
"USA",1966,2,4,-8.28394072122399,-10.3337518365724,-11.1533412827165,-11.9946172705761,-11.6762370951977,-12.223080257663,-11.6254651784065,-12.2223251599989,-12.0242986438006,-12.4320402654063,-10.7578529304214,-11.4807723545695,-11.7545646879252,-10.6826908438351,-11.3845680167622,-11.5647632493315,-11.1392845697628,-11.527116645094,-11.1188247559946,-11.5886887058912,-11.4090435570219,-10.3627956941069,-10.9744188585055,-10.5489046949523,-10.582567830039,-10.2804427707375,-10.2036975013891,-9.93303476384012,-10.0498242425079,-9.90431245328336,-9.53603695369519,-9.44077636865759,-9.39753954163007,-9.18964231895026,-9.26634989873178,-8.93648476427163,-8.63968513704726,-8.90292479520503,-8.73280473918337,-8.58091917901218,-8.46014966060025,-8.44029716169409,-8.32432495423244,-8.32053584337163,-8.20016983122584,-8.05658695735133,-8.01773379334083,-7.99227702727887,-7.84625045389436,-7.96733837067735,-7.8651729300711,-7.7193621759916,-7.69438424820982,-7.57928020991237,-7.65472060472773,-7.68407097869578,-7.7154354847001,-7.65011426532992,-7.56368765462356,-7.59708784143398,-7.42345618799354,-7.51199568240026,-7.36928431330824,-7.29270584403621,-7.32262828619071,-6.99751911445592,-6.91286452739464,-7.00911605895874,-6.98203891702364,-7.06514129090228,-6.88684919651563,-6.7425930243222,-6.83364449176717,-6.53886249503006,-6.39649390721613,-6.45235639752493,-6.30294983746272,-6.46420690126967,-6.05408726103372,-5.98134172387925,-5.85721201901011,-5.94881473086582,-5.85737539746833,-5.52999267859475,-5.62388458612018,-5.6941285969993,-5.40846482224028,-5.44793606863274,-5.29707397129553,-5.32529359818283,-5.10012978138745,-5.20577614143052,-5.20415365345248,-5.14639423985231,-4.97128620246137,-4.87639995477276,-4.97710546549329,-5.00445804040844,-5.33418309906804,-4.40335479918821,-4.85002495079807
"USA",1966,2,5,-7.11713668268198,-7.82887304862646,-8.11235241757441,-8.1842579189245,-8.30691492206604,-8.51439817625288,-8.638101154523,-8.82112777833678,-9.06678758306679,-9.11785426073376,-9.24127852121152,-9.1341703761587,-9.18961533046371,-9.04942954436395,-8.85693642230786,-8.37695324403819,-8.24447821479882,-7.93222471646566,-7.88165573807905,-7.82119559642012,-7.99336815617913,-7.98367052399055,-8.03217526990246,-8.01270475077676,-8.10257519505342,-7.96170969133545,-8.10456474681913,-8.08998200022451,-8.07296928960316,-8.08611972698715,-8.07714177971215,-8.01547984973443,-7.99198736390576,-7.92556559055462,-7.96202912057156,-8.01628013307634,-7.97333527970512,-8.02898161115997,-7.94572573878922,-7.78161579190783,-7.80323141833676,-7.83846813966894,-7.85552784031505,-7.84096276310974,-7.86000982152544,-7.82636193992434,-7.73443631920688,-7.74151830893169,-7.75335670700166,-7.73457205582169,-7.73426735952424,-7.7173192743618,-7.90412855357985,-7.67112291658283,-7.76653347339761,-7.6924392283663,-7.74416674274058,-7.71229935560345,-7.66708546111353,-7.6163397729333,-7.51951431098905,-7.67807062275725,-7.51919562595144,-7.51726016445344,-7.5577004083702,-7.413768612561,-7.378680580132,-7.45568686315904,-7.41288679681942,-7.28828484221649,-7.14432926567457,-7.56623021804272,-7.11024332734097,-6.99131400919489,-6.8411886079593,-6.76836124972144,-6.61509851444496,-6.54166496030868,-6.4332333176635,-6.3476348375038,-6.216977880861,-6.13971735234951,-5.95338361650408,-5.84291595052347,-5.6894498401538,-5.5876258767627,-5.40199518105702,-5.35957096316301,-5.17928847423674,-5.25268660683631,-5.00186733803651,-4.96823033438447,-4.8508214085483,-4.71957600727358,-4.79292335179632,-4.67640580379622,-4.63848176207509,-4.85289301881032,-4.66920679547479,-4.33552646011199,-4.98567210880171
"USA",1966,2,6,-4.10096259996281,-7.41841813656125,-8.07075196506926,-8.49307191507971,-8.77610916235622,-8.98048790617748,-9.11767423478489,-10.0378795355995,-9.28884946851026,-9.19827582804433,-9.3726145232726,-9.45922479130859,-9.3446210766107,-9.42328931305678,-9.26430448056211,-9.28598880503117,-9.11113632247056,-9.08733043058651,-8.93884198509286,-8.95204613591709,-8.82504600458971,-8.73088492582077,-8.64308435222543,-8.6893226293855,-8.67084904573195,-8.57358274529591,-8.47849879867943,-8.52504757810897,-8.44439435147133,-8.50031851506407,-8.39804949979225,-8.1103955977589,-8.20361707315763,-8.12401652927846,-8.18642974307582,-8.08360029717579,-8.08744858647254,-8.00882979572266,-8.01471861027617,-8.09344091924318,-7.95157375656827,-7.8404621582758,-7.77440229550268,-7.76458978432517,-7.72087046110662,-7.6803084703297,-7.43400935974299,-7.55241049245338,-7.53021315568745,-7.50499761417719,-7.42684280834326,-7.3283154433077,-7.25966173411328,-7.16713423881337,-6.99610760411054,-7.08363319624011,-7.04098043715231,-6.82178063586176,-6.75785604549037,-6.64829812995585,-6.690908583614,-6.66438998762552,-6.52198645292104,-6.46274319565055,-6.44092081574664,-6.22351587297752,-6.24208904339867,-6.13080056313489,-5.93197297783732,-6.13425671440682,-5.96759549951082,-5.97807099028341,-5.8675509374092,-5.76159665868207,-5.69968035237181,-5.59955456231964,-5.41927922325828,-5.47084011301974,-5.21590665289396,-5.11725279552737,-5.20660177406494,-5.16767651824004,-5.01771985765806,-5.09706290345127,-5.0234536486598,-4.83143423930738,-4.6993700012326,-4.66202063181085,-4.74704524704718,-4.61321670025575,-4.4298890610363,-4.43409322009649,-4.38834604572335,-4.39389281664319,-4.24233923589125,-3.91023233776255,-4.1714587609675,-4.16284118075822,-3.747218042486,-3.86174210802635,-3.49676225015485
"USA",1966,3,1,-9.26276927724813,-9.75696021481602,-10.4450436665681,-10.7324060466201,-11.1279442606904,-11.0033657807327,-11.1643726148334,-11.3099147469593,-11.1430691924175,-11.5900452893731,-11.6197967817394,-10.8977761648088,-10.924600242792,-10.737062842716,-10.8228096175694,-10.325816060832,-10.6752718418089,-9.76153083968228,-10.3895379466716,-9.81273862617596,-9.68230729412909,-9.5484388983504,-9.50431999273361,-9.34328622837042,-9.26882192267995,-9.15693828788298,-8.9589719570493,-8.86512887569229,-8.80676592234901,-8.6475782691126,-8.48864598263178,-8.32888292282231,-8.18948214231729,-7.95680224485526,-7.82257095021511,-7.70567878020099,-7.56342285477952,-7.49472692596791,-7.19750246218024,-7.09055477655079,-6.98047633712127,-6.7961505514266,-6.67287579354355,-6.56850059697903,-6.45450899440683,-6.29973785238877,-6.17445084880991,-6.06112522724795,-5.93575842771346,-5.84680693023601,-5.67624815294076,-5.60299357737901,-5.50933038698506,-5.39939687287556,-5.32066692383072,-5.17491310985585,-5.11063002966985,-5.03598835866961,-4.89999336659124,-4.80958697306848,-4.68578954566954,-4.61017711557256,-4.45435169680292,-4.37802138289709,-4.34427388219691,-4.14057147947131,-4.10181234697467,-4.07114459463338,-3.86566649067961,-3.89348657337881,-3.73491696304793,-3.71794787626573,-3.567783994808,-3.48075911596409,-3.40379006455912,-3.28061130857593,-3.16148403662358,-3.03769484005663,-2.94635040442822,-2.88834312652858,-2.73330359292973,-2.68566742897033,-2.56505967929495,-2.45096502842663,-2.34434777943071,-2.24465726870709,-2.14466861566932,-2.05833010464685,-1.96996725714812,-1.89477587913883,-1.77541790816859,-1.71443162275836,-1.64842328646188,-1.56454685398655,-1.47214748614098,-1.42783711552905,-1.35734292272329,-1.30645343851759,-1.31275980196512,-1.31412484939004,-1.26771114017152
"USA",1966,3,2,-9.42213955932096,-9.49482686527589,-9.30632369583765,-9.31329548183765,-9.12299486440097,-9.31050271732628,-9.36688247089639,-9.58589043505315,-9.62589525672139,-9.65937655311289,-9.70917376345778,-9.82694344024774,-9.6059768226938,-9.65898515648961,-9.54836756640104,-9.49270017259644,-9.39868599757772,-9.3872041897882,-9.40554269168823,-9.30191300240997,-9.22669240233546,-9.35580797189758,-9.20311589494985,-9.19964352614158,-9.15058914561729,-9.06831945193928,-9.01750845950187,-8.86512887569229,-8.80676592234901,-8.59706247897569,-8.592812468297,-8.43086933152538,-8.28885461613049,-8.19915804659128,-8.1320174840148,-8.0328287508253,-7.88500647890698,-7.79395202770137,-7.5863558926215,-7.47354702880689,-7.41527688214292,-7.25423987911164,-7.12608499088385,-6.9825864481311,-6.91367561047891,-6.78102874364542,-6.64510615614974,-6.6051135299188,-6.46991021337001,-6.36176987693215,-6.31113686974427,-6.1686968920401,-6.0479787783305,-5.96650053804585,-5.89644042190668,-5.79576487480063,-5.77973521574956,-5.73762664289821,-5.58625107070144,-5.53893531905144,-5.49853585145176,-5.37163349190371,-5.26302778357948,-5.21607678451942,-5.21672550778181,-5.0478592798942,-5.0036782575696,-4.99841987426359,-4.90115675524456,-4.95844042591808,-4.85435027227452,-4.85681017834111,-4.77502208141311,-4.72392089899715,-4.69345259649397,-4.64244514539526,-4.53192531006757,-4.51272392570394,-4.47393929341043,-4.48623774771384,-4.42503440909401,-4.42642538362268,-4.3693596037625,-4.30667761657762,-4.2877839044631,-4.25443929241003,-4.20402717785054,-4.24848109707148,-4.22771798782504,-4.21818199269135,-4.22018516392186,-4.22388523556078,-4.22116674452447,-4.19700349957046,-4.07562875476768,-4.14740751465827,-4.10418434959604,-4.40288190130548,-4.50553524413843,-4.22772890877947,-4.6242832045178
"USA",1966,3,3,-6.03437242722715,-7.98603247862148,-8.84966080888716,-9.3858962947008,-9.88353106686589,-10.0444718924065,-10.3965018880775,-10.4308436284811,-10.47567450796,-10.5053980891405,-11.0726755388419,-10.710898791479,-10.4381228780604,-11.2011209064036,-10.5341843609238,-10.3909723989679,-10.4241760214169,-10.3137866076989,-9.99895370978704,-10.1804634063013,-10.212364279823,-10.1197812050261,-9.59323046093834,-10.2236449510185,-10.0798343194395,-9.5903151244719,-9.97728430331577,-9.86674889837309,-9.54831710592953,-9.96868665034779,-9.72540860978071,-9.80669239277797,-9.35464798723831,-9.48076101218537,-9.34936009503152,-9.37026851271017,-9.46094533083738,-9.4162719134162,-8.99429972543825,-9.01641045061833,-8.95482020977378,-8.82148670510649,-8.71819789775893,-8.40813771430271,-8.39000068101196,-8.48286350534548,-8.33883306713883,-8.23695861460285,-8.20556455558887,-8.11517694278554,-7.9641347234031,-7.88048215378302,-7.83873734666426,-7.71126351753828,-7.41681426036816,-7.29680327398408,-7.20316374294142,-7.40375230633465,-6.99573770664397,-6.9377184983898,-7.00724010624477,-6.89452611917671,-6.74667342438201,-6.54269241446907,-6.47168651921622,-6.3408901912272,-6.43366038879243,-6.2813380042508,-6.11254434251124,-6.24189739166407,-6.11935516871115,-6.04286713297842,-5.97230832837464,-5.815626401452,-5.9509569539463,-5.85091403721666,-5.75431020542827,-5.63291906139099,-5.39665212838448,-5.53532306168892,-5.4172920202436,-5.40483905212504,-5.32245024435432,-5.16450177529722,-5.06919065199422,-4.96582970300372,-4.85983524756481,-4.78459427099631,-4.7278447804871,-4.61004089571714,-4.4993909239229,-4.52563175341568,-4.42661794701068,-4.22253121143593,-4.07973363399718,-3.9497101133195,-3.57158787070882,-3.9055489009218,-3.69357200300713,-3.77887210800925,-3.53949098271383
"USA",1966,3,4,-8.10453023530049,-10.246113599495,-11.034261232995,-10.479876672688,-11.610151233923,-11.8034415388115,-11.5612539792502,-12.0159888483462,-12.0851124203941,-12.0458431300876,-11.8944221497473,-11.604716667501,-12.0388271105257,-11.5602631515242,-11.9893390907784,-11.6754840657779,-11.1973659096504,-10.7993384098971,-11.18014908169,-10.9913936225176,-11.1335212013483,-10.3213305238599,-10.6229329481084,-10.4919089376132,-10.5297150172586,-10.1390553710791,-10.11612074817,-9.89228220037825,-9.95063480260524,-9.76713373162595,-9.46589741429562,-9.35774217273007,-9.37506461062144,-9.06729586141013,-8.94941775134582,-8.79458225474214,-8.68735295143192,-8.89948233192655,-8.48955314774864,-8.30312836164932,-8.16837232331664,-8.18751187959432,-8.06585275709781,-8.00857609726168,-7.91835326094665,-7.80788029541321,-7.72307255019431,-7.74202210366419,-7.5693841996356,-7.42640747854537,-7.36263025019463,-7.42961860934102,-7.35000268071246,-7.31332937563128,-7.27849449398768,-7.26879915139937,-7.14140949878424,-7.22479332455677,-7.13646431488264,-7.05417956879004,-7.02351121041504,-6.9993441148158,-6.92279890027755,-6.91192375670832,-6.88211929723925,-6.75144047843758,-6.60516705217866,-6.70763812470886,-6.49705285319724,-6.71801059341444,-6.56969203099649,-6.56690496439288,-6.52416724509052,-6.45797205060455,-6.29388260018311,-6.20827414650597,-6.22222158505144,-6.08237432072049,-5.90786782851786,-5.8611319970768,-5.80524524849161,-5.77615779642826,-5.72841868160874,-5.56889758138059,-5.58305666919414,-5.4471580079977,-5.36750748374378,-5.40177014434381,-5.22789772029205,-5.31596607372186,-5.02898391623968,-5.13570091336436,-5.39874781915918,-4.90204110839673,-4.88516703210589,-4.83341618833581,-4.82464481302593,-4.94782301426519,-5.149085483559,-4.52801036570105,-4.90742767048495
"USA",1966,3,5,-6.98822376931969,-7.6636648481818,-7.91645407170307,-8.03018535695299,-8.17268273784533,-8.2434957680735,-8.3789357501158,-8.49552804585718,-8.62756210218079,-8.71215163079086,-8.75273596357022,-8.64145019519664,-8.84931976347399,-8.34584167700533,-8.13810892484243,-7.80630121902621,-7.44590296923465,-7.14547838778147,-6.95614967858933,-6.98375745288651,-6.9892257087208,-6.94287482173467,-6.96365396377074,-6.9872759687028,-7.0906714931063,-7.06693495815204,-7.13593421786649,-7.16206570381878,-7.19261934906677,-7.08291611742769,-7.01982430334645,-7.07339959400418,-7.18713769907608,-7.21624067421569,-7.25629587018971,-7.24424838166574,-7.22397884776915,-7.2502367159303,-7.21553111950339,-7.26323912629546,-7.07545343443693,-7.17314398545345,-7.15905779784596,-7.17273073060627,-7.27255126153262,-7.00748949079351,-7.01268979930832,-7.01991880132406,-7.09991950869447,-7.09425323257193,-7.0879325141585,-7.04666206435671,-7.15342325833105,-7.00269460086909,-7.04106698604819,-7.00791001490718,-7.03992891291997,-7.02823416000546,-6.99981328021566,-6.94060146021918,-6.8835210617404,-6.98922598465022,-6.86369370994074,-6.89569622008657,-6.92237455895885,-6.84485874104397,-6.86678977837295,-6.92668954799558,-6.71916732247918,-6.85683274918623,-6.73691081960469,-6.92559006016772,-6.68483808683258,-6.60684075450391,-6.52899583256824,-6.41172382323952,-6.33303595139173,-6.22270796630689,-6.15055245169924,-6.1111798466839,-5.97794602740241,-6.02546667161956,-5.77916601976412,-5.69787865420836,-5.56531361728096,-5.47561702661474,-5.32805757037585,-5.25580484226359,-5.15576587668523,-5.05121786637129,-5.07786127126477,-4.91808671247563,-4.79050008238573,-4.66550449893166,-4.6577485221243,-4.60473286815636,-4.59448833764123,-4.88525934233336,-4.75443129155505,-4.41777251166734,-4.72892895308045
"USA",1966,3,6,-3.95597266858751,-7.3745633290758,-8.01541115032569,-8.43409887436973,-8.5117144707816,-8.92933030178716,-9.05939777114843,-9.42897816019534,-9.21919175836208,-9.29165177298757,-9.36584043645663,-9.42618422317698,-9.38130771807076,-9.3236991596279,-9.26723675743649,-9.17457707464342,-9.00478171187063,-8.98973455545623,-8.84543271051319,-8.85722718114852,-8.70720871582635,-8.69966174775261,-8.6141089736425,-8.65013904781048,-8.68464048926279,-8.59127354006813,-8.42500480472162,-8.52118900059041,-8.48003333502535,-8.41105314910256,-8.45273927416854,-8.31754064621838,-8.21514651069319,-8.15980870780273,-8.19302154047817,-8.07145424197026,-7.99420577087198,-7.98061737041317,-7.92761717315752,-7.96641884895629,-7.84055814943854,-7.77002450598311,-7.67799600602056,-7.6844293356586,-7.63290582629629,-7.50453738255188,-7.44622481990824,-7.38474673941322,-7.35177316589112,-7.34338663490648,-7.04080397187003,-7.15041701370762,-7.07101068790873,-6.99428677414535,-6.96505394902238,-6.78964322338404,-6.84979704877874,-6.65854355211056,-6.49161419733236,-6.49072880851626,-6.51150518123952,-6.48257011606831,-6.32396967188967,-6.27737955506438,-6.26271385553833,-6.04073305252198,-5.94782785562829,-5.98591266766583,-5.84836323205755,-5.9492215510318,-5.79483129859819,-5.79797081331078,-5.70336280915716,-5.61710335782205,-5.53502437618756,-5.47114933738375,-5.4018006300863,-5.31689446463637,-5.0822088760211,-5.09539769620709,-5.11594123025953,-5.00159892529896,-4.86656165503457,-4.77380403985529,-4.81112471375151,-4.63346772741102,-4.54332856521065,-4.47869636360936,-4.56128535675362,-4.40880520530825,-4.28405849122136,-4.21076234879859,-4.21545244326104,-4.12955802612174,-3.99597766091703,-3.83240013540635,-3.95758087540416,-3.83669581427999,-3.52055547028223,-3.73632137087058,-3.38617934375294
"USA",1967,1,1,-9.10903099831255,-9.98849372675724,-10.309726499277,-10.8045202554198,-10.8919224359209,-11.1781111036588,-11.5162094904603,-11.5415868877819,-11.1100975795571,-12.069577980758,-11.2853662669847,-11.0048516935399,-11.2442479005732,-11.0480651183413,-10.228294569608,-10.848563512271,-10.2738203363645,-9.74969967918847,-10.4571076091201,-9.84455877841513,-9.77299710445074,-9.43945215287487,-9.60760989481076,-9.5968002002767,-9.3887783735106,-9.23135029372845,-9.05020382084749,-8.85281704561475,-8.67988637641127,-8.65532799409194,-8.46784268299515,-8.21697487450644,-8.00311855229461,-7.88172774239017,-7.66703756243084,-7.40705520014222,-7.3357627377869,-7.12223559360761,-6.93187456745927,-6.78694909087312,-6.65647602359907,-6.48182678730675,-6.31379052251934,-6.19549948524656,-6.09939978758449,-5.90508321003778,-5.8054696594217,-5.67402450308578,-5.58861509967345,-5.44325737288388,-5.3454677737284,-5.3117591374474,-5.17054821945663,-5.01253924241749,-4.91271032201604,-4.84738169194055,-4.73082680774681,-4.64342018409646,-4.54683127148689,-4.44033640012825,-4.42848867358613,-4.26748596329034,-4.13597250533696,-4.0633310534636,-3.98353347549173,-3.91467857941417,-3.80012660317026,-3.70850510001404,-3.64078864165799,-3.60368712012097,-3.49712306085985,-3.43588504402494,-3.31272548897596,-3.25444237774983,-3.15016209175059,-3.08615416231252,-3.0194226939931,-2.89492189126142,-2.7762064381283,-2.70361128916472,-2.61900334035337,-2.54467063641496,-2.44363340936144,-2.3289157597009,-2.24375149951599,-2.16170132654957,-2.05671028070494,-1.95031566214351,-1.9299966740117,-1.80617276103037,-1.73030759200829,-1.64533451107349,-1.55687350793833,-1.51351806406104,-1.41482803819332,-1.40464786142105,-1.40318036908669,-1.24347162957937,-1.33463662786293,-1.35113067026885,-1.35906330212616
"USA",1967,1,2,-9.52806898170066,-9.5028206866521,-9.35079812449991,-9.13466431979367,-9.03644715230672,-9.17476890551761,-9.45866311222264,-9.37775623343274,-9.32372895896395,-9.57922501394962,-9.5705678388928,-9.60395853299887,-9.54900944477687,-9.58848005133985,-9.3670104672461,-9.34766802332811,-9.48279061254117,-9.14337651767908,-9.19105501824526,-8.98307628303597,-9.23572029459758,-9.09821134706278,-8.937993211661,-9.00523281253468,-9.10321719262796,-8.95371855713017,-8.98121094936054,-8.80518899662549,-8.7064131307447,-8.7085320301554,-8.57038232231133,-8.60019783388088,-8.55643485150562,-8.35582135688743,-8.36784431235678,-8.17199607272091,-8.01108902177673,-8.00434887368018,-7.79788148290721,-7.60647781234468,-7.60385734254325,-7.40525452449605,-7.29018924349559,-7.13984486232114,-7.03989659859024,-6.90493689460872,-6.7757007814416,-6.59596932352567,-6.54562235911282,-6.41517882574273,-6.27510851845803,-6.16424565958108,-6.06731371497577,-5.87682097191909,-5.80621280458219,-5.70589739655196,-5.63035932129921,-5.54934358140313,-5.42729333728601,-5.33483102969288,-5.3126955051188,-5.15872970641002,-5.07394430327244,-4.97822794261629,-4.93589541131206,-4.87487755711778,-4.7767465184937,-4.70139330276037,-4.73243975280164,-4.64423869402071,-4.59668709605455,-4.52848566702075,-4.45827671865772,-4.40725883780924,-4.35807399669301,-4.31950460492034,-4.26402153641862,-4.23278452721388,-4.17416789287806,-4.10900582165803,-4.15394206983134,-4.12100069300279,-4.08404803394052,-4.01294129443546,-3.97039573756939,-4.00221463659658,-3.96432790530003,-3.90909834754991,-3.90973885546845,-3.88674415514256,-3.98407534655064,-3.94039133764675,-3.85572671774376,-3.92442870497148,-3.8423079526116,-3.84596732348524,-3.98419432905203,-3.90522854671073,-4.36389159345556,-4.23103112829772,-4.30777603928808
