"country","year","sex","cause","e0","e1","e2","e3","e4","e5","e6","e7","e8","e9","e10","e11","e12","e13","e14","e15","e16","e17","e18","e19","e20","e21","e22","e23","e24","e25","e26","e27","e28","e29","e30","e31","e32","e33","e34","e35","e36","e37","e38","e39","e40","e41","e42","e43","e44","e45","e46","e47","e48","e49","e50","e51","e52","e53","e54","e55","e56","e57","e58","e59","e60","e61","e62","e63","e64","e65","e66","e67","e68","e69","e70","e71","e72","e73","e74","e75","e76","e77","e78","e79","e80","e81","e82","e83","e84","e85","e86","e87","e88","e89","e90","e91","e92","e93","e94","e95","e96","e97","e98","e99","e100"
"USA",1960,1,6,2089834.4,2086551.8,2073218.3,2060721.06,2037072.53,2008634.14,1954679.13,1927248.34,1847642.53,1813494.75,1779943.29,1772218.88,1785884.09,1815445.25,1459243.99,1409682.77,1394348.68,1449829.78,1283592.48,1142953.85,1098067.89,1078216.97,1065567.12,1042913.52,1033324.6,1040914.07,1025568.77,1064308.37,1088282.27,1102609.5,1120713.22,1149264.21,1164793.41,1185085.8,1205554.17,1210781.46,1214878.4,1235875.92,1217109.22,1193621.24,1174950.12,1159810.73,1132931.38,1117123.27,1112231.96,1103397.56,1093281.69,1075906.41,1054820.55,1033086.94,1003898.41,972884.94,948550.18,928453.37,905646.92,883949.82,859319.74,828858.75,804857.24,767929.38,733583.67,702545.89,678075.86,657431.44,640920.2,626511.63,611091.25,589978.92,563704.54,538444.61,506404.66,471845.12,438906.25,406552.99,372424.1,338152.29,303969.08,273124.33,241162.35,211198.03,181237.29,152965.1,132327.46,115121.57,98452.56,80885.68,64217.45,52027.63,41195.13,31950.33,24665.42,17920.32,12959,9349.74,6540.6,4400.68,2933.54,1964.35,1294.49,898.28,1778.97
"USA",1960,2,1,2021401.04,2019866.84,2004637.23,1995581.05,1964168.72,1940223.55,1893926.43,1864849.79,1783471.72,1748778.33,1718671.87,1713071.97,1723539.17,1759206.43,1416229.39,1368616.23,1359379.51,1424657.2,1292554.25,1185221.22,1151673.16,1134342.36,1117069.45,1090731.24,1087664.53,1085136.48,1065400.74,1101018.13,1123599,1145182.97,1167704.95,1195165.16,1213749.4,1236499.02,1260737.81,1270656.48,1280314.93,1301342.43,1283508.75,1256916.02,1235673.18,1213822.29,1182885.96,1164374.7,1155058.81,1142648.06,1129958.48,1109685.63,1086910.45,1062722.82,1033068.94,1001534.15,977226.87,957404.39,935053.22,914538.14,891274.99,864472.29,844431.67,813847.54,786090.44,762293.72,744094.22,728708.5,716125.14,705091.03,693051.89,673788.31,647551.84,621035.24,587092.45,550184.37,515071.61,481708.18,446473.76,410861.56,374893.06,341548.33,307019.57,274266.05,252237.29,217539.23,190482.07,168401.37,148069.38,124708.34,101576.53,83540.04,67156.02,53911.16,42820.07,31746.74,23688.56,17619.25,12564.41,8620.79,5955.65,4115.29,2822.52,1969.49,3723.58
"USA",1960,2,2,2021401.04,2019866.84,2004637.23,1995581.05,1964168.72,1940223.55,1893926.43,1864849.79,1783471.72,1748778.33,1718671.87,1713071.97,1723539.17,1759206.43,1416229.39,1368616.23,1359379.51,1424657.2,1292554.25,1185221.22,1151673.16,1134342.36,1117069.45,1090731.24,1087664.53,1085136.48,1065400.74,1101018.13,1123599,1145182.97,1167704.95,1195165.16,1213749.4,1236499.02,1260737.81,1270656.48,1280314.93,1301342.43,1283508.75,1256916.02,1235673.18,1213822.29,1182885.96,1164374.7,1155058.81,1142648.06,1129958.48,1109685.63,1086910.45,1062722.82,1033068.94,1001534.15,977226.87,957404.39,935053.22,914538.14,891274.99,864472.29,844431.67,813847.54,786090.44,762293.72,744094.22,728708.5,716125.14,705091.03,693051.89,673788.31,647551.84,621035.24,587092.45,550184.37,515071.61,481708.18,446473.76,410861.56,374893.06,341548.33,307019.57,274266.05,252237.29,217539.23,190482.07,168401.37,148069.38,124708.34,101576.53,83540.04,67156.02,53911.16,42820.07,31746.74,23688.56,17619.25,12564.41,8620.79,5955.65,4115.29,2822.52,1969.49,3723.58
"USA",1960,2,3,2021401.04,2019866.84,2004637.23,1995581.05,1964168.72,1940223.55,1893926.43,1864849.79,1783471.72,1748778.33,1718671.87,1713071.97,1723539.17,1759206.43,1416229.39,1368616.23,1359379.51,1424657.2,1292554.25,1185221.22,1151673.16,1134342.36,1117069.45,1090731.24,1087664.53,1085136.48,1065400.74,1101018.13,1123599,1145182.97,1167704.95,1195165.16,1213749.4,1236499.02,1260737.81,1270656.48,1280314.93,1301342.43,1283508.75,1256916.02,1235673.18,1213822.29,1182885.96,1164374.7,1155058.81,1142648.06,1129958.48,1109685.63,1086910.45,1062722.82,1033068.94,1001534.15,977226.87,957404.39,935053.22,914538.14,891274.99,864472.29,844431.67,813847.54,786090.44,762293.72,744094.22,728708.5,716125.14,705091.03,693051.89,673788.31,647551.84,621035.24,587092.45,550184.37,515071.61,481708.18,446473.76,410861.56,374893.06,341548.33,307019.57,274266.05,252237.29,217539.23,190482.07,168401.37,148069.38,124708.34,101576.53,83540.04,67156.02,53911.16,42820.07,31746.74,23688.56,17619.25,12564.41,8620.79,5955.65,4115.29,2822.52,1969.49,3723.58
"USA",1960,2,4,2021401.04,2019866.84,2004637.23,1995581.05,1964168.72,1940223.55,1893926.43,1864849.79,1783471.72,1748778.33,1718671.87,1713071.97,1723539.17,1759206.43,1416229.39,1368616.23,1359379.51,1424657.2,1292554.25,1185221.22,1151673.16,1134342.36,1117069.45,1090731.24,1087664.53,1085136.48,1065400.74,1101018.13,1123599,1145182.97,1167704.95,1195165.16,1213749.4,1236499.02,1260737.81,1270656.48,1280314.93,1301342.43,1283508.75,1256916.02,1235673.18,1213822.29,1182885.96,1164374.7,1155058.81,1142648.06,1129958.48,1109685.63,1086910.45,1062722.82,1033068.94,1001534.15,977226.87,957404.39,935053.22,914538.14,891274.99,864472.29,844431.67,813847.54,786090.44,762293.72,744094.22,728708.5,716125.14,705091.03,693051.89,673788.31,647551.84,621035.24,587092.45,550184.37,515071.61,481708.18,446473.76,410861.56,374893.06,341548.33,307019.57,274266.05,252237.29,217539.23,190482.07,168401.37,148069.38,124708.34,101576.53,83540.04,67156.02,53911.16,42820.07,31746.74,23688.56,17619.25,12564.41,8620.79,5955.65,4115.29,2822.52,1969.49,3723.58
"USA",1960,2,5,2021401.04,2019866.84,2004637.23,1995581.05,1964168.72,1940223.55,1893926.43,1864849.79,1783471.72,1748778.33,1718671.87,1713071.97,1723539.17,1759206.43,1416229.39,1368616.23,1359379.51,1424657.2,1292554.25,1185221.22,1151673.16,1134342.36,1117069.45,1090731.24,1087664.53,1085136.48,1065400.74,1101018.13,1123599,1145182.97,1167704.95,1195165.16,1213749.4,1236499.02,1260737.81,1270656.48,1280314.93,1301342.43,1283508.75,1256916.02,1235673.18,1213822.29,1182885.96,1164374.7,1155058.81,1142648.06,1129958.48,1109685.63,1086910.45,1062722.82,1033068.94,1001534.15,977226.87,957404.39,935053.22,914538.14,891274.99,864472.29,844431.67,813847.54,786090.44,762293.72,744094.22,728708.5,716125.14,705091.03,693051.89,673788.31,647551.84,621035.24,587092.45,550184.37,515071.61,481708.18,446473.76,410861.56,374893.06,341548.33,307019.57,274266.05,252237.29,217539.23,190482.07,168401.37,148069.38,124708.34,101576.53,83540.04,67156.02,53911.16,42820.07,31746.74,23688.56,17619.25,12564.41,8620.79,5955.65,4115.29,2822.52,1969.49,3723.58
"USA",1960,2,6,2021401.04,2019866.84,2004637.23,1995581.05,1964168.72,1940223.55,1893926.43,1864849.79,1783471.72,1748778.33,1718671.87,1713071.97,1723539.17,1759206.43,1416229.39,1368616.23,1359379.51,1424657.2,1292554.25,1185221.22,1151673.16,1134342.36,1117069.45,1090731.24,1087664.53,1085136.48,1065400.74,1101018.13,1123599,1145182.97,1167704.95,1195165.16,1213749.4,1236499.02,1260737.81,1270656.48,1280314.93,1301342.43,1283508.75,1256916.02,1235673.18,1213822.29,1182885.96,1164374.7,1155058.81,1142648.06,1129958.48,1109685.63,1086910.45,1062722.82,1033068.94,1001534.15,977226.87,957404.39,935053.22,914538.14,891274.99,864472.29,844431.67,813847.54,786090.44,762293.72,744094.22,728708.5,716125.14,705091.03,693051.89,673788.31,647551.84,621035.24,587092.45,550184.37,515071.61,481708.18,446473.76,410861.56,374893.06,341548.33,307019.57,274266.05,252237.29,217539.23,190482.07,168401.37,148069.38,124708.34,101576.53,83540.04,67156.02,53911.16,42820.07,31746.74,23688.56,17619.25,12564.41,8620.79,5955.65,4115.29,2822.52,1969.49,3723.58
"USA",1960,3,1,4111235.44,4106418.64,4077855.53,4056302.11,4001241.25,3948857.68,3848605.56,3792098.14,3631114.25,3562273.08,3498615.16,3485290.85,3509423.26,3574651.67,2875473.38,2778299,2753728.19,2874486.98,2576146.73,2328175.07,2249741.06,2212559.33,2182636.57,2133644.76,2120989.13,2126050.55,2090969.51,2165326.5,2211881.27,2247792.47,2288418.17,2344429.37,2378542.81,2421584.82,2466291.98,2481437.94,2495193.33,2537218.35,2500617.97,2450537.26,2410623.3,2373633.02,2315817.34,2281497.97,2267290.76,2246045.62,2223240.18,2185592.04,2141731,2095809.76,2036967.34,1974419.09,1925777.06,1885857.75,1840700.14,1798487.96,1750594.73,1693331.04,1649288.91,1581776.91,1519674.11,1464839.61,1422170.08,1386139.94,1357045.34,1331602.67,1304143.14,1263767.23,1211256.38,1159479.85,1093497.11,1022029.49,953977.86,888261.17,818897.86,749013.85,678862.14,614672.66,548181.92,485464.08,433474.58,370504.32,322809.53,283522.94,246521.94,205594.02,165793.97,135567.67,108351.14,85861.49,67485.49,49667.06,36647.55,26969,19105,13021.47,8889.19,6079.64,4117.01,2867.77,5502.56
"USA",1960,3,2,4111235.44,4106418.64,4077855.53,4056302.11,4001241.25,3948857.68,3848605.56,3792098.14,3631114.25,3562273.08,3498615.16,3485290.85,3509423.26,3574651.67,2875473.38,2778299,2753728.19,2874486.98,2576146.73,2328175.07,2249741.06,2212559.33,2182636.57,2133644.76,2120989.13,2126050.55,2090969.51,2165326.5,2211881.27,2247792.47,2288418.17,2344429.37,2378542.81,2421584.82,2466291.98,2481437.94,2495193.33,2537218.35,2500617.97,2450537.26,2410623.3,2373633.02,2315817.34,2281497.97,2267290.76,2246045.62,2223240.18,2185592.04,2141731,2095809.76,2036967.34,1974419.09,1925777.06,1885857.75,1840700.14,1798487.96,1750594.73,1693331.04,1649288.91,1581776.91,1519674.11,1464839.61,1422170.08,1386139.94,1357045.34,1331602.67,1304143.14,1263767.23,1211256.38,1159479.85,1093497.11,1022029.49,953977.86,888261.17,818897.86,749013.85,678862.14,614672.66,548181.92,485464.08,433474.58,370504.32,322809.53,283522.94,246521.94,205594.02,165793.97,135567.67,108351.14,85861.49,67485.49,49667.06,36647.55,26969,19105,13021.47,8889.19,6079.64,4117.01,2867.77,5502.56
"USA",1960,3,3,4111235.44,4106418.64,4077855.53,4056302.11,4001241.25,3948857.68,3848605.56,3792098.14,3631114.25,3562273.08,3498615.16,3485290.85,3509423.26,3574651.67,2875473.38,2778299,2753728.19,2874486.98,2576146.73,2328175.07,2249741.06,2212559.33,2182636.57,2133644.76,2120989.13,2126050.55,2090969.51,2165326.5,2211881.27,2247792.47,2288418.17,2344429.37,2378542.81,2421584.82,2466291.98,2481437.94,2495193.33,2537218.35,2500617.97,2450537.26,2410623.3,2373633.02,2315817.34,2281497.97,2267290.76,2246045.62,2223240.18,2185592.04,2141731,2095809.76,2036967.34,1974419.09,1925777.06,1885857.75,1840700.14,1798487.96,1750594.73,1693331.04,1649288.91,1581776.91,1519674.11,1464839.61,1422170.08,1386139.94,1357045.34,1331602.67,1304143.14,1263767.23,1211256.38,1159479.85,1093497.11,1022029.49,953977.86,888261.17,818897.86,749013.85,678862.14,614672.66,548181.92,485464.08,433474.58,370504.32,322809.53,283522.94,246521.94,205594.02,165793.97,135567.67,108351.14,85861.49,67485.49,49667.06,36647.55,26969,19105,13021.47,8889.19,6079.64,4117.01,2867.77,5502.56
"USA",1960,3,4,4111235.44,4106418.64,4077855.53,4056302.11,4001241.25,3948857.68,3848605.56,3792098.14,3631114.25,3562273.08,3498615.16,3485290.85,3509423.26,3574651.67,2875473.38,2778299,2753728.19,2874486.98,2576146.73,2328175.07,2249741.06,2212559.33,2182636.57,2133644.76,2120989.13,2126050.55,2090969.51,2165326.5,2211881.27,2247792.47,2288418.17,2344429.37,2378542.81,2421584.82,2466291.98,2481437.94,2495193.33,2537218.35,2500617.97,2450537.26,2410623.3,2373633.02,2315817.34,2281497.97,2267290.76,2246045.62,2223240.18,2185592.04,2141731,2095809.76,2036967.34,1974419.09,1925777.06,1885857.75,1840700.14,1798487.96,1750594.73,1693331.04,1649288.91,1581776.91,1519674.11,1464839.61,1422170.08,1386139.94,1357045.34,1331602.67,1304143.14,1263767.23,1211256.38,1159479.85,1093497.11,1022029.49,953977.86,888261.17,818897.86,749013.85,678862.14,614672.66,548181.92,485464.08,433474.58,370504.32,322809.53,283522.94,246521.94,205594.02,165793.97,135567.67,108351.14,85861.49,67485.49,49667.06,36647.55,26969,19105,13021.47,8889.19,6079.64,4117.01,2867.77,5502.56
"USA",1960,3,5,4111235.44,4106418.64,4077855.53,4056302.11,4001241.25,3948857.68,3848605.56,3792098.14,3631114.25,3562273.08,3498615.16,3485290.85,3509423.26,3574651.67,2875473.38,2778299,2753728.19,2874486.98,2576146.73,2328175.07,2249741.06,2212559.33,2182636.57,2133644.76,2120989.13,2126050.55,2090969.51,2165326.5,2211881.27,2247792.47,2288418.17,2344429.37,2378542.81,2421584.82,2466291.98,2481437.94,2495193.33,2537218.35,2500617.97,2450537.26,2410623.3,2373633.02,2315817.34,2281497.97,2267290.76,2246045.62,2223240.18,2185592.04,2141731,2095809.76,2036967.34,1974419.09,1925777.06,1885857.75,1840700.14,1798487.96,1750594.73,1693331.04,1649288.91,1581776.91,1519674.11,1464839.61,1422170.08,1386139.94,1357045.34,1331602.67,1304143.14,1263767.23,1211256.38,1159479.85,1093497.11,1022029.49,953977.86,888261.17,818897.86,749013.85,678862.14,614672.66,548181.92,485464.08,433474.58,370504.32,322809.53,283522.94,246521.94,205594.02,165793.97,135567.67,108351.14,85861.49,67485.49,49667.06,36647.55,26969,19105,13021.47,8889.19,6079.64,4117.01,2867.77,5502.56
"USA",1960,3,6,4111235.44,4106418.64,4077855.53,4056302.11,4001241.25,3948857.68,3848605.56,3792098.14,3631114.25,3562273.08,3498615.16,3485290.85,3509423.26,3574651.67,2875473.38,2778299,2753728.19,2874486.98,2576146.73,2328175.07,2249741.06,2212559.33,2182636.57,2133644.76,2120989.13,2126050.55,2090969.51,2165326.5,2211881.27,2247792.47,2288418.17,2344429.37,2378542.81,2421584.82,2466291.98,2481437.94,2495193.33,2537218.35,2500617.97,2450537.26,2410623.3,2373633.02,2315817.34,2281497.97,2267290.76,2246045.62,2223240.18,2185592.04,2141731,2095809.76,2036967.34,1974419.09,1925777.06,1885857.75,1840700.14,1798487.96,1750594.73,1693331.04,1649288.91,1581776.91,1519674.11,1464839.61,1422170.08,1386139.94,1357045.34,1331602.67,1304143.14,1263767.23,1211256.38,1159479.85,1093497.11,1022029.49,953977.86,888261.17,818897.86,749013.85,678862.14,614672.66,548181.92,485464.08,433474.58,370504.32,322809.53,283522.94,246521.94,205594.02,165793.97,135567.67,108351.14,85861.49,67485.49,49667.06,36647.55,26969,19105,13021.47,8889.19,6079.64,4117.01,2867.77,5502.56
"USA",1961,1,1,2118661.42,2079369.71,2065577.21,2069422.19,2088841.55,2043406.57,1990821.04,1974252.8,1894798.39,1856589.92,1837947.66,1779856.76,1776440.8,1754473.11,1868111.46,1442362.19,1387115.35,1398477.75,1435074.03,1220973.98,1161873.76,1110653.31,1093230.63,1073842.26,1041531.17,1049254.84,1054924.94,1034251.69,1065862.28,1086480.42,1116244.76,1126485.7,1148724.96,1169473.12,1190225.18,1202983.4,1212487.92,1220506.17,1223005.88,1213762.84,1196281.39,1173289.39,1150537.14,1130775.52,1116513.07,1107976.03,1098649.05,1084703.49,1064434.3,1040289.92,1015293.29,987397.57,965075.62,948895.54,931453.19,907108.61,882293.71,850610.27,811529.4,772583.03,740116.55,708814.97,680742.51,659607.27,643135.48,627120.34,610082.89,593006.22,572675.91,546434.92,515180.83,482797.14,449033.67,414256.88,379097.92,345086.46,312271.88,279937.78,248206.98,217853.36,187046.96,161431.58,135037.51,115320.19,99097.6,83635.55,67775.57,53021.93,42312.57,33007.88,25210.79,19224.32,13712.98,9651.21,6823.25,4679.3,3072.28,2025.13,1334.39,887.05,1874.91
"USA",1961,1,2,2118661.42,2079369.71,2065577.21,2069422.19,2088841.55,2043406.57,1990821.04,1974252.8,1894798.39,1856589.92,1837947.66,1779856.76,1776440.8,1754473.11,1868111.46,1442362.19,1387115.35,1398477.75,1435074.03,1220973.98,1161873.76,1110653.31,1093230.63,1073842.26,1041531.17,1049254.84,1054924.94,1034251.69,1065862.28,1086480.42,1116244.76,1126485.7,1148724.96,1169473.12,1190225.18,1202983.4,1212487.92,1220506.17,1223005.88,1213762.84,1196281.39,1173289.39,1150537.14,1130775.52,1116513.07,1107976.03,1098649.05,1084703.49,1064434.3,1040289.92,1015293.29,987397.57,965075.62,948895.54,931453.19,907108.61,882293.71,850610.27,811529.4,772583.03,740116.55,708814.97,680742.51,659607.27,643135.48,627120.34,610082.89,593006.22,572675.91,546434.92,515180.83,482797.14,449033.67,414256.88,379097.92,345086.46,312271.88,279937.78,248206.98,217853.36,187046.96,161431.58,135037.51,115320.19,99097.6,83635.55,67775.57,53021.93,42312.57,33007.88,25210.79,19224.32,13712.98,9651.21,6823.25,4679.3,3072.28,2025.13,1334.39,887.05,1874.91
"USA",1961,1,3,2118661.42,2079369.71,2065577.21,2069422.19,2088841.55,2043406.57,1990821.04,1974252.8,1894798.39,1856589.92,1837947.66,1779856.76,1776440.8,1754473.11,1868111.46,1442362.19,1387115.35,1398477.75,1435074.03,1220973.98,1161873.76,1110653.31,1093230.63,1073842.26,1041531.17,1049254.84,1054924.94,1034251.69,1065862.28,1086480.42,1116244.76,1126485.7,1148724.96,1169473.12,1190225.18,1202983.4,1212487.92,1220506.17,1223005.88,1213762.84,1196281.39,1173289.39,1150537.14,1130775.52,1116513.07,1107976.03,1098649.05,1084703.49,1064434.3,1040289.92,1015293.29,987397.57,965075.62,948895.54,931453.19,907108.61,882293.71,850610.27,811529.4,772583.03,740116.55,708814.97,680742.51,659607.27,643135.48,627120.34,610082.89,593006.22,572675.91,546434.92,515180.83,482797.14,449033.67,414256.88,379097.92,345086.46,312271.88,279937.78,248206.98,217853.36,187046.96,161431.58,135037.51,115320.19,99097.6,83635.55,67775.57,53021.93,42312.57,33007.88,25210.79,19224.32,13712.98,9651.21,6823.25,4679.3,3072.28,2025.13,1334.39,887.05,1874.91
"USA",1961,1,4,2118661.42,2079369.71,2065577.21,2069422.19,2088841.55,2043406.57,1990821.04,1974252.8,1894798.39,1856589.92,1837947.66,1779856.76,1776440.8,1754473.11,1868111.46,1442362.19,1387115.35,1398477.75,1435074.03,1220973.98,1161873.76,1110653.31,1093230.63,1073842.26,1041531.17,1049254.84,1054924.94,1034251.69,1065862.28,1086480.42,1116244.76,1126485.7,1148724.96,1169473.12,1190225.18,1202983.4,1212487.92,1220506.17,1223005.88,1213762.84,1196281.39,1173289.39,1150537.14,1130775.52,1116513.07,1107976.03,1098649.05,1084703.49,1064434.3,1040289.92,1015293.29,987397.57,965075.62,948895.54,931453.19,907108.61,882293.71,850610.27,811529.4,772583.03,740116.55,708814.97,680742.51,659607.27,643135.48,627120.34,610082.89,593006.22,572675.91,546434.92,515180.83,482797.14,449033.67,414256.88,379097.92,345086.46,312271.88,279937.78,248206.98,217853.36,187046.96,161431.58,135037.51,115320.19,99097.6,83635.55,67775.57,53021.93,42312.57,33007.88,25210.79,19224.32,13712.98,9651.21,6823.25,4679.3,3072.28,2025.13,1334.39,887.05,1874.91
"USA",1961,1,5,2118661.42,2079369.71,2065577.21,2069422.19,2088841.55,2043406.57,1990821.04,1974252.8,1894798.39,1856589.92,1837947.66,1779856.76,1776440.8,1754473.11,1868111.46,1442362.19,1387115.35,1398477.75,1435074.03,1220973.98,1161873.76,1110653.31,1093230.63,1073842.26,1041531.17,1049254.84,1054924.94,1034251.69,1065862.28,1086480.42,1116244.76,1126485.7,1148724.96,1169473.12,1190225.18,1202983.4,1212487.92,1220506.17,1223005.88,1213762.84,1196281.39,1173289.39,1150537.14,1130775.52,1116513.07,1107976.03,1098649.05,1084703.49,1064434.3,1040289.92,1015293.29,987397.57,965075.62,948895.54,931453.19,907108.61,882293.71,850610.27,811529.4,772583.03,740116.55,708814.97,680742.51,659607.27,643135.48,627120.34,610082.89,593006.22,572675.91,546434.92,515180.83,482797.14,449033.67,414256.88,379097.92,345086.46,312271.88,279937.78,248206.98,217853.36,187046.96,161431.58,135037.51,115320.19,99097.6,83635.55,67775.57,53021.93,42312.57,33007.88,25210.79,19224.32,13712.98,9651.21,6823.25,4679.3,3072.28,2025.13,1334.39,887.05,1874.91
"USA",1961,1,6,2118661.42,2079369.71,2065577.21,2069422.19,2088841.55,2043406.57,1990821.04,1974252.8,1894798.39,1856589.92,1837947.66,1779856.76,1776440.8,1754473.11,1868111.46,1442362.19,1387115.35,1398477.75,1435074.03,1220973.98,1161873.76,1110653.31,1093230.63,1073842.26,1041531.17,1049254.84,1054924.94,1034251.69,1065862.28,1086480.42,1116244.76,1126485.7,1148724.96,1169473.12,1190225.18,1202983.4,1212487.92,1220506.17,1223005.88,1213762.84,1196281.39,1173289.39,1150537.14,1130775.52,1116513.07,1107976.03,1098649.05,1084703.49,1064434.3,1040289.92,1015293.29,987397.57,965075.62,948895.54,931453.19,907108.61,882293.71,850610.27,811529.4,772583.03,740116.55,708814.97,680742.51,659607.27,643135.48,627120.34,610082.89,593006.22,572675.91,546434.92,515180.83,482797.14,449033.67,414256.88,379097.92,345086.46,312271.88,279937.78,248206.98,217853.36,187046.96,161431.58,135037.51,115320.19,99097.6,83635.55,67775.57,53021.93,42312.57,33007.88,25210.79,19224.32,13712.98,9651.21,6823.25,4679.3,3072.28,2025.13,1334.39,887.05,1874.91
"USA",1961,2,1,2048017.13,2012539.36,1999191.24,2005161.9,2013810.52,1973267.56,1928352.68,1910738.19,1828612.38,1789394.35,1774101.31,1721265.22,1716116.43,1700596.13,1811525.69,1396261.3,1350324.43,1375735.58,1438890.06,1266315.86,1217290.39,1163713.77,1140210.45,1124749.87,1099530.05,1094512.34,1094950.77,1072888.66,1102820.52,1122719.23,1155474.46,1169719.02,1195220.35,1217718.65,1242471.82,1259474.36,1274235.14,1286737.26,1290504.48,1281020.93,1260272.94,1234296.94,1206517.77,1182036.41,1163506.57,1150388.21,1138873.42,1122344.35,1099437.8,1073298.9,1047501.12,1019182.13,997480.73,982986.15,967468.49,944816.25,921035.58,891389.57,855406.02,821234.7,794734.21,769929.6,748700.38,734311.08,723836.98,712274.1,699737.46,685745.96,666439.07,639359.18,606345.13,571477.94,534724.61,496899.05,459491.7,423899.55,388855.83,354030.8,319604.89,286154.86,261499.8,231774.74,198466.36,171661.63,149956.53,130421.51,108478.58,87028.01,70572.11,56014.58,44044.81,34389.67,25175.23,18338.79,13409.48,9413.31,6325.95,4257.79,2892.66,1959.61,3917.81
